,open,high,low,close,volume,return
2023-02-15,52.5371949,52.5831592,50.7445872,51.3880874,333701.98,
2023-02-16,51.48920886,52.34414484,50.3309085,50.8365158,215267.42,-0.01073345259391778
2023-02-17,50.84570866,50.86409438,49.5035511,49.5495154,197723.34,-0.025316455696202556
2023-02-18,50.84570866,50.86409438,49.5035511,49.5495154,197723.34,0.0
2023-02-19,50.84570866,50.86409438,49.5035511,49.5495154,197723.34,0.0
2023-02-20,49.55870826,50.7905515,49.55870826,50.56073,163755.82,0.020408163265306145
2023-02-21,50.54234428,50.68023718,49.66902258,50.04592984,166023.32,-0.01018181818181818
2023-02-22,49.69660116,50.02754412,49.3656582,49.53112968,128633.68,-0.010286554004408477
2023-02-23,49.5495154,50.24817276,49.4575868,49.67821544,123108.86,0.0029695619896066283
2023-02-24,49.46677966,49.81610834,49.09906526,49.37485106,164816.95,-0.006106587712805478
2023-02-25,49.46677966,49.81610834,49.09906526,49.37485106,164816.95,0.0
2023-02-26,49.46677966,49.81610834,49.09906526,49.37485106,164816.95,0.0
2023-02-27,48.91520806,49.43920108,48.8140866,49.11745098,149627.73,-0.005213181902811281
2023-02-28,49.2737296,50.02754412,49.17260814,49.57709398,166876.85,0.009358038555118853
2023-03-01,49.58628684,49.86207264,48.93359378,49.74256546,134211.4,0.0033376599295382725
2023-03-02,49.62305828,50.31252278,49.32888676,50.0091584,142709.75,0.005359452966180012
2023-03-03,50.1930156,50.48718712,49.55870826,49.94480838,130554.28,-0.0012867647058822929
2023-03-04,50.1930156,50.48718712,49.55870826,49.94480838,130554.28,0.0
2023-03-05,50.1930156,50.48718712,49.55870826,49.94480838,130554.28,0.0
2023-03-06,49.74256546,49.7793369,49.16341528,49.3656582,124472.07,-0.011595803423522955
2023-03-07,49.43000822,49.5954797,48.23493642,48.25332214,156504.55,-0.022532588454376112
2023-03-08,47.96834348,49.15422242,47.83045058,48.86924376,130799.42,0.012764336064012172
2023-03-09,49.00713666,49.181801,48.1246221,48.262515,107251.06,-0.01241534988713322
2023-03-10,47.8488363,48.43717934,47.8488363,47.87641488,83517.27,-0.008000000000000007
2023-03-11,47.8488363,48.43717934,47.8488363,47.87641488,83517.27,0.0
2023-03-12,47.8488363,48.43717934,47.8488363,47.87641488,83517.27,0.0
2023-03-13,47.802872,49.641444,47.6649791,49.5954797,169875.88,0.03590629800307221
2023-03-14,49.44839394,49.75175832,48.77731516,48.9979438,100811.96,-0.012048192771084265
2023-03-15,49.60467256,49.60467256,48.50152936,48.74973658,93566.72,-0.005065666041275896
2023-03-16,48.27170786,48.8600509,47.69255768,48.1705864,105376.74,-0.011880067886102186
2023-03-17,48.43717934,48.7681223,47.72932912,48.262515,146297.06,0.001908396946564972
2023-03-18,48.43717934,48.7681223,47.72932912,48.262515,146297.06,0.0
2023-03-19,48.43717934,48.7681223,47.72932912,48.262515,146297.06,0.0
2023-03-20,49.02552238,49.8712655,47.03986462,47.55466478,248632.05,-0.014666666666666606
2023-03-21,47.56385764,48.8600509,47.1593718,48.80489374,174491.04,0.02629035375990707
2023-03-22,48.79570088,49.80691548,48.73135086,48.93359378,119408.79,0.002637031456018235
2023-03-23,48.92440092,50.03673698,48.59345796,49.641444,173036.42,0.014465526958481911
2023-03-24,49.60467256,49.9172298,48.97955808,49.39323678,82194.69,-0.0050000000000000044
2023-03-25,49.60467256,49.9172298,48.97955808,49.39323678,82194.69,0.0
2023-03-26,49.60467256,49.9172298,48.97955808,49.39323678,82194.69,0.0
2023-03-27,49.60467256,49.8253012,48.33605788,49.77014404,125731.63,0.0076307463242135665
2023-03-28,49.3656582,49.9631941,48.8140866,49.181801,115972.1,-0.011821204285186515
2023-03-29,49.46677966,50.91005868,49.37485106,50.1470513,244317.32,0.01962616822429908
2023-03-30,50.27575134,51.46163028,50.15624416,50.7445872,218267.36,0.01191567369385882
2023-03-31,50.8365158,51.2501945,50.45960854,50.91005868,121877.8,0.003260869565217428
2023-04-01,50.8365158,51.2501945,50.45960854,50.91005868,121877.8,0.0
2023-04-02,50.8365158,51.2501945,50.45960854,50.91005868,121877.8,0.0
2023-04-03,50.56073,50.8824801,49.47597252,49.76095118,242957.61,-0.022571325388226815
2023-04-04,49.7793369,50.56073,48.9060152,49.21857244,258684.79,-0.010899685941252457
2023-04-05,49.7793369,50.56073,48.9060152,49.21857244,258684.79,0.0
2023-04-06,49.21857244,50.36767994,48.57507224,50.26655848,157112.49,0.021292491595068963
2023-04-07,50.25736562,53.33697372,50.101087,53.318588,406575.62,0.0607168983174835
2023-04-08,50.25736562,53.33697372,50.101087,53.318588,406575.62,0.0
2023-04-09,50.25736562,53.33697372,50.101087,53.318588,406575.62,0.0
2023-04-10,53.07038078,53.20827368,52.24302338,52.8129807,183050.85,-0.009482758620689702
2023-04-11,52.8129807,52.84055928,51.8477304,51.95804472,156181.36,-0.016187989556135762
2023-04-12,52.13270906,52.38091628,51.18584448,52.3073734,216718.57,0.006723283793347523
2023-04-13,51.82934468,52.47284488,51.35131596,51.9856233,151280.64,-0.0061511423550087985
2023-04-14,52.17867336,53.02441648,51.83853754,52.28898768,171292.27,0.005835543766578244
2023-04-15,52.17867336,53.02441648,51.83853754,52.28898768,171292.27,0.0
2023-04-16,52.17867336,53.02441648,51.83853754,52.28898768,171292.27,0.0
2023-04-17,51.939659,52.65670208,51.76499466,52.28898768,145690.16,0.0
2023-04-18,52.399302,53.26343084,51.77418752,52.27979482,142154.66,-0.00017580872011246917
2023-04-19,52.39010914,52.4912306,51.1123016,51.480016,134176.06,-0.015298048180059753
2023-04-20,51.6638732,51.8477304,50.56073,51.020373,151837.19,-0.008928571428571397
2023-04-21,51.03875872,51.04795158,49.641444,50.24817276,162822.65,-0.015135135135135092
2023-04-22,51.03875872,51.04795158,49.641444,50.24817276,162822.65,0.0
2023-04-23,51.03875872,51.04795158,49.641444,50.24817276,162822.65,0.0
2023-04-24,49.90803694,50.79974436,49.3656582,50.18382274,168954.71,-0.0012806439809733838
2023-04-25,50.24817276,50.56992286,49.51274396,50.3768728,146871.86,0.003846858398974362
2023-04-26,50.1930156,51.08472302,49.66902258,50.61588716,196689.39,0.0047445255474452
2023-04-27,51.7558018,53.86096674,51.7098375,52.6750878,370286.42,0.04068289139120962
2023-04-28,52.399302,52.84975214,51.67306606,51.8936947,153158.53,-0.014834205933682454
2023-04-29,52.399302,52.84975214,51.67306606,51.8936947,153158.53,0.0
2023-04-30,52.399302,52.84975214,51.67306606,51.8936947,153158.53,0.0
2023-05-01,52.399302,52.84975214,51.67306606,51.8936947,153158.53,0.0
2023-05-02,52.399302,52.84975214,51.67306606,51.8936947,153158.53,0.0
2023-05-03,52.399302,52.84975214,51.67306606,51.8936947,153158.53,0.0
2023-05-04,51.88450184,52.08674476,50.80893722,50.94683012,151610.8,-0.018246235606731553
2023-05-05,50.95602298,50.95602298,50.0091584,50.07350842,128262.53,-0.01714182605557557
2023-05-06,50.95602298,50.95602298,50.0091584,50.07350842,128262.53,0.0
2023-05-07,50.95602298,50.95602298,50.0091584,50.07350842,128262.53,0.0
2023-05-08,50.03673698,50.03673698,46.53425732,46.95712888,509165.1,-0.06223609326234636
2023-05-09,46.48829302,47.76610056,46.4699073,47.09502178,197047.34,0.002936570086139456
2023-05-10,47.4351576,47.6649791,46.36878584,46.6997288,132879.84,-0.008393519422213558
2023-05-11,46.68134308,46.82842884,46.1481572,46.39636442,106425.8,-0.006496062992126128
2023-05-12,46.60888835,46.67355876,45.72197987,46.39639986,139296.53,7.638529537778993e-07
2023-05-13,46.60888835,46.67355876,45.72197987,46.39639986,139296.53,0.0
2023-05-14,46.60888835,46.67355876,45.72197987,46.39639986,139296.53,0.0
2023-05-15,46.39639986,46.49802479,45.5464459,46.47954753,106849.09,0.0017921146953403522
2023-05-16,46.50726342,46.53497931,45.24157111,45.35243467,233715.01,-0.024249652156628887
2023-05-17,45.33395741,45.44482097,44.8997418,45.44482097,112049.6,0.0020370747606437423
2023-05-18,45.42634371,45.6388322,45.0845144,45.19537796,115791.81,-0.005488920512299211
2023-05-19,45.20461659,46.4703089,44.8073555,46.27629767,151710.22,0.023916598528209265
2023-05-20,45.20461659,46.4703089,44.8073555,46.27629767,151710.22,0.0
2023-05-21,45.20461659,46.4703089,44.8073555,46.27629767,151710.22,0.0
2023-05-22,46.46107027,46.88604725,46.14695685,46.58117246,110711.04,0.006588141345577947
2023-05-23,46.42411575,46.4703089,45.8236048,45.83284343,69482.5,-0.01606505355017851
2023-05-24,45.86979795,45.86979795,44.96441221,45.0845144,92286.54,-0.016327353356178076
2023-05-25,45.0845144,45.4540596,44.74268509,45.19537796,80211.92,0.0024590163934425924
2023-05-26,45.19537796,45.35243467,44.26227633,45.15842344,92494.46,-0.0008176614881439948
2023-05-27,45.19537796,45.35243467,44.26227633,45.15842344,92494.46,0.0
2023-05-28,45.19537796,45.35243467,44.26227633,45.15842344,92494.46,0.0
2023-05-29,45.16766207,45.31548015,44.09598099,44.36390126,102541.65,-0.01759410801964001
2023-05-30,44.36390126,44.41009441,43.1444021,43.8834925,169942.83,-0.010828821324448068
2023-05-31,43.8834925,44.00359469,42.91343635,43.72643579,178686.83,-0.003578947368421237
2023-06-01,43.6987199,43.96664017,43.2367884,43.65252675,93071.06,-0.0016902598774560795
2023-06-02,43.92968565,45.16766207,43.8834925,44.93669632,126036.58,0.029417989417989565
2023-06-03,43.92968565,45.16766207,43.8834925,44.93669632,126036.58,0.0
2023-06-04,43.92968565,45.16766207,43.8834925,44.93669632,126036.58,0.0
2023-06-05,45.04755988,45.05679851,44.35466263,44.68725331,53927.01,-0.00555098684210531
2023-06-06,44.76116235,45.0845144,44.10521962,44.49324208,78165.72,-0.00434153400868309
2023-06-07,44.70573057,44.85354865,43.72643579,43.83729935,96793.33,-0.0147425249169435
2023-06-08,44.11445825,44.50248071,43.48623141,44.39161715,83255.51,0.012644889357218192
2023-06-09,44.40085578,44.69649194,44.20684455,44.41933304,59419.6,0.000624349635796051
2023-06-10,44.40085578,44.69649194,44.20684455,44.41933304,59419.6,0.0
2023-06-11,44.40085578,44.69649194,44.20684455,44.41933304,59419.6,0.0
2023-06-12,44.41009441,45.37091193,43.80034483,45.06603714,114189.84,0.01455906821963393
2023-06-13,44.97365084,45.20461659,44.40085578,45.04755988,71268.1,-0.00041000410004099486
2023-06-14,45.13994618,46.08228644,45.06603714,45.39862782,130137.55,0.007793273174733439
2023-06-15,45.78665028,46.04533192,45.42634371,45.86979795,136894.14,0.010378510378510342
2023-06-16,45.93446836,46.42411575,45.56492316,45.98066151,95825.82,0.0024169184290030454
2023-06-17,45.93446836,46.42411575,45.56492316,45.98066151,95825.82,0.0
2023-06-18,45.93446836,46.42411575,45.56492316,45.98066151,95825.82,0.0
2023-06-19,45.97142288,45.97142288,45.03832125,45.1769007,101498.4,-0.01748040988547317
2023-06-20,45.269287,45.5464459,44.8073555,44.82583276,78422.64,-0.007770961145194266
2023-06-21,44.63182153,45.00136673,44.07750373,44.13293551,83681.45,-0.015457543281121033
2023-06-22,44.63182153,45.00136673,44.07750373,44.13293551,83681.45,0.0
2023-06-23,44.63182153,45.00136673,44.07750373,44.13293551,83681.45,0.0
2023-06-24,44.63182153,45.00136673,44.07750373,44.13293551,83681.45,0.0
2023-06-25,44.63182153,45.00136673,44.07750373,44.13293551,83681.45,0.0
2023-06-26,43.90196976,43.93892428,43.07049306,43.49547004,93409.16,-0.014444211848440469
2023-06-27,43.53242456,44.2530377,43.0520158,43.89273113,86803.57,0.009133389974511408
2023-06-28,43.89273113,43.92968565,43.38460648,43.76339031,77520.87,-0.0029467480530415147
2023-06-29,43.76339031,43.76339031,40.08641557,41.35210788,489902.85,-0.055098163394553534
2023-06-30,40.95484679,41.97109609,40.90865364,41.65698267,195390.41,0.007372654155495928
2023-07-01,40.95484679,41.97109609,40.90865364,41.65698267,195390.41,0.0
2023-07-02,40.95484679,41.97109609,40.90865364,41.65698267,195390.41,0.0
2023-07-03,41.71241445,42.92267498,41.65698267,42.82105005,194705.47,0.027944111776447178
2023-07-04,42.7748569,42.78409553,42.17434595,42.60856156,146677.66,-0.0049622437971952316
2023-07-05,42.6824706,42.7748569,41.71241445,42.01728924,139843.64,-0.013876843018213347
2023-07-06,41.90642568,42.25749362,41.42601692,41.46297144,124325.04,-0.01319261213720313
2023-07-07,41.49068733,41.69393719,41.21352843,41.65698267,98233.54,0.004679144385026701
2023-07-08,41.49068733,41.69393719,41.21352843,41.65698267,98233.54,0.0
2023-07-09,41.49068733,41.69393719,41.21352843,41.65698267,98233.54,0.0
2023-07-10,42.93191361,43.21831114,42.0357665,42.89495909,216357.41,0.029718341095586576
2023-07-11,42.89495909,44.14217414,42.5900843,43.72643579,163095.06,0.019384018953262805
2023-07-12,43.72643579,44.29923085,43.1444021,43.37536785,162577.47,-0.008028734417916628
2023-07-13,43.56937908,43.74491305,43.27374292,43.67100401,162940.92,0.006815761448349056
2023-07-14,43.68024264,43.94816291,43.421561,43.7911062,92173.18,0.0027501586629998798
2023-07-15,43.68024264,43.94816291,43.421561,43.7911062,92173.18,0.0
2023-07-16,43.68024264,43.94816291,43.421561,43.7911062,92173.18,0.0
2023-07-17,43.59709497,43.63404949,42.96886813,43.43079963,83339.98,-0.008227848101265756
2023-07-18,43.43079963,43.48623141,42.60856156,43.31069744,95836.75,-0.002765369070410695
2023-07-19,43.29222018,43.85577661,42.97810676,43.5139473,67345.79,0.0046928327645050505
2023-07-20,43.58785634,44.20684455,43.5139473,43.71719716,107714.67,0.004670912951167727
2023-07-21,43.6063336,43.9758788,43.07973169,43.25526566,103330.48,-0.010566356720202896
2023-07-22,43.6063336,43.9758788,43.07973169,43.25526566,103330.48,0.0
2023-07-23,43.6063336,43.9758788,43.07973169,43.25526566,103330.48,0.0
2023-07-24,42.96886813,43.21831114,42.63627745,42.83028868,78159.16,-0.009824861170439902
2023-07-25,43.421561,44.70573057,43.41232237,44.48400345,186727.36,0.038610871440897254
2023-07-26,44.48400345,44.82583276,44.31770811,44.6225829,79515.39,0.0031152647975076775
2023-07-27,44.89050317,45.3616733,44.48400345,45.07527577,112327.02,0.010144927536231974
2023-07-28,44.89050317,46.17467274,44.75192372,45.96218425,183989.18,0.0196761631481861
2023-07-29,44.89050317,46.17467274,44.75192372,45.96218425,183989.18,0.0
2023-07-30,44.89050317,46.17467274,44.75192372,45.96218425,183989.18,0.0
2023-07-31,46.34096808,46.99691081,45.88827521,45.96218425,184522.45,0.0
2023-08-01,45.96218425,46.6550815,45.53720727,45.99913877,130653.07,0.0008040201005026226
2023-08-02,45.76817302,45.86979795,44.73344646,45.01984399,164071.27,-0.02128941554529029
2023-08-03,45.269287,45.8236048,44.5301966,45.65730946,170275.64,0.014159655243176639
2023-08-04,46.14695685,46.35944534,45.269287,45.35243467,143643.43,-0.006677458518818291
2023-08-05,46.14695685,46.35944534,45.269287,45.35243467,143643.43,0.0
2023-08-06,46.14695685,46.35944534,45.269287,45.35243467,143643.43,0.0
2023-08-07,45.38015056,45.48177549,44.72420783,45.01984399,83919.52,-0.00733346913831745
2023-08-08,44.77963961,45.26004837,44.6225829,44.86278728,73158.34,-0.003488610712086948
