,open,high,low,close,volume,return
2021-06-22,20.7,20.95,20.46,20.61,6717428.999999999,
2021-06-23,20.66,21.37,20.6,21.17,8252992.999999999,0.027171276079573037
2021-06-24,21.2,21.56,20.9,21.06,5759530.0,-0.0051960321209260085
2021-06-25,21.08,21.6,21.06,21.19,8029442.999999999,0.006172839506172867
2021-06-26,21.08,21.6,21.06,21.19,8029442.999999999,0.0
2021-06-27,21.08,21.6,21.06,21.19,8029442.999999999,0.0
2021-06-28,21.18,22.0,21.12,21.9,10659829.0,0.03350637092968367
2021-06-29,23.0,23.75,22.19,22.23,18174155.0,0.015068493150685036
2021-06-30,22.45,22.48,21.79,21.85,10001635.0,-0.017094017094017033
2021-07-01,21.89,22.14,21.33,21.4,6330330.0,-0.020594965675057364
2021-07-02,21.4,21.55,21.14,21.19,5394723.0,-0.009813084112149428
2021-07-03,21.4,21.55,21.14,21.19,5394723.0,0.0
2021-07-04,21.4,21.55,21.14,21.19,5394723.0,0.0
2021-07-05,21.29,21.96,21.08,21.79,7808706.0,0.028315243039169324
2021-07-06,21.75,21.75,21.15,21.38,4857776.0,-0.01881597062872875
2021-07-07,21.14,21.6,21.02,21.44,4637355.0,0.00280636108512633
2021-07-08,21.31,21.74,20.94,21.65,11589920.0,0.009794776119402826
2021-07-09,21.45,21.69,21.2,21.49,5737762.0,-0.007390300230946889
2021-07-10,21.45,21.69,21.2,21.49,5737762.0,0.0
2021-07-11,21.45,21.69,21.2,21.49,5737762.0,0.0
2021-07-12,21.52,21.96,21.23,21.9,8595532.0,0.019078641228478466
2021-07-13,21.75,21.93,21.45,21.76,6814441.0,-0.00639269406392684
2021-07-14,21.77,22.65,21.56,22.15,9959480.0,0.017922794117646967
2021-07-15,22.05,22.31,21.68,21.89,6385441.0,-0.01173814898419856
2021-07-16,21.89,21.89,21.13,21.21,9871728.0,-0.031064412973960676
2021-07-17,21.89,21.89,21.13,21.21,9871728.0,0.0
2021-07-18,21.89,21.89,21.13,21.21,9871728.0,0.0
2021-07-19,21.1,21.14,20.54,20.66,5793055.0,-0.025931164545025975
2021-07-20,20.68,21.15,20.67,20.77,4986068.0,0.005324298160696905
2021-07-21,20.87,21.07,20.7,20.88,4756915.0,0.005296100144439153
2021-07-22,21.0,21.03,20.56,20.89,4865860.0,0.00047892720306519365
2021-07-23,20.85,21.1,20.32,20.36,5819002.0,-0.025370990904739155
2021-07-24,20.85,21.1,20.32,20.36,5819002.0,0.0
2021-07-25,20.85,21.1,20.32,20.36,5819002.0,0.0
2021-07-26,20.31,20.56,19.9,20.22,6028705.0,-0.006876227897838927
2021-07-27,20.44,24.26,20.34,23.27,52838894.99999999,0.15084075173095957
2021-07-28,22.5,23.95,21.1,23.35,41260704.0,0.003437902879243726
2021-07-29,23.79,26.59,23.44,26.03,46612270.0,0.11477516059957171
2021-07-30,25.8,25.8,24.78,25.0,27031086.0,-0.03956972723780261
2021-07-31,25.8,25.8,24.78,25.0,27031086.0,0.0
2021-08-01,25.8,25.8,24.78,25.0,27031086.0,0.0
2021-08-02,25.15,25.72,24.69,25.4,26462775.0,0.016000000000000014
2021-08-03,25.05,25.33,24.12,24.44,21793586.0,-0.03779527559055107
2021-08-04,24.13,25.1,24.08,24.76,13970778.0,0.013093289689034338
2021-08-05,24.5,25.98,24.35,25.61,20686005.0,0.03432956381260088
2021-08-06,25.62,25.88,24.51,24.83,15022000.0,-0.030456852791878264
2021-08-07,25.62,25.88,24.51,24.83,15022000.0,0.0
2021-08-08,25.62,25.88,24.51,24.83,15022000.0,0.0
2021-08-09,24.73,25.33,23.7,25.04,17857100.0,0.00845751107531223
2021-08-10,24.88,24.89,23.85,24.41,15256581.0,-0.02515974440894564
2021-08-11,24.26,25.02,23.92,24.24,14031804.999999998,-0.006964358869315901
2021-08-12,24.38,27.09,24.33,26.3,32032200.0,0.08498349834983498
2021-08-13,26.35,26.5,23.9,24.07,27853376.0,-0.08479087452471479
2021-08-14,26.35,26.5,23.9,24.07,27853376.0,0.0
2021-08-15,26.35,26.5,23.9,24.07,27853376.0,0.0
2021-08-16,24.15,24.3,23.06,23.45,15633339.000000002,-0.025758205234732046
2021-08-17,23.32,23.55,22.25,22.38,12889970.0,-0.04562899786780383
2021-08-18,22.43,22.65,22.12,22.27,8628450.0,-0.004915102770330582
2021-08-19,22.18,22.78,22.1,22.33,7520058.0,0.0026942074539739735
2021-08-20,22.22,22.68,21.91,22.44,8992441.0,0.0049261083743843415
2021-08-21,22.22,22.68,21.91,22.44,8992441.0,0.0
2021-08-22,22.22,22.68,21.91,22.44,8992441.0,0.0
2021-08-23,22.58,23.05,22.45,22.97,9813909.0,0.023618538324420513
2021-08-24,22.97,23.19,22.61,23.05,7665534.0,0.003482803656943867
2021-08-25,23.12,23.49,22.78,23.3,8107510.000000001,0.010845986984815648
2021-08-26,23.17,23.47,22.68,22.74,7862067.0,-0.02403433476394856
2021-08-27,23.0,24.47,22.94,24.21,17632545.0,0.0646437994722957
2021-08-28,23.0,24.47,22.94,24.21,17632545.0,0.0
2021-08-29,23.0,24.47,22.94,24.21,17632545.0,0.0
2021-08-30,24.57,25.05,23.6,23.81,13576879.999999998,-0.01652209830648499
2021-08-31,23.69,23.8,22.48,22.99,12859484.0,-0.03443931121377575
2021-09-01,22.99,24.2,22.55,23.61,15754059.0,0.026968247063940964
2021-09-02,23.26,23.95,22.85,23.81,9530271.0,0.008470986869970387
