,open,high,low,close,volume,return
2025-12-22,21.39,21.71,21.36,21.6,13139300.0,
2025-12-23,21.68,21.98,21.44,21.5,15898378.0,-0.00462962962962965
2025-12-24,21.81,22.56,21.81,22.52,32138469.0,0.04744186046511634
2025-12-25,22.35,22.69,22.29,22.53,20100628.0,0.000444049733570262
2025-12-26,22.47,23.16,22.39,22.81,26834284.999999996,0.012427873945849877
2025-12-27,22.47,23.16,22.39,22.81,26834284.999999996,0.0
2025-12-28,22.47,23.16,22.39,22.81,26834284.999999996,0.0
2025-12-29,22.8,23.1,22.69,22.79,18782605.0,-0.0008768084173608193
2025-12-30,22.54,22.97,22.5,22.8,14448204.0,0.0004387889425188085
2025-12-31,22.88,22.95,22.45,22.66,11606626.0,-0.0061403508771930015
2026-01-01,22.88,22.95,22.45,22.66,11606626.0,0.0
2026-01-02,22.88,22.95,22.45,22.66,11606626.0,0.0
2026-01-03,22.88,22.95,22.45,22.66,11606626.0,0.0
2026-01-04,22.88,22.95,22.45,22.66,11606626.0,0.0
2026-01-05,22.88,23.08,22.77,23.05,19477032.0,0.017210944395410488
2026-01-06,23.14,23.36,22.97,23.25,20540920.0,0.008676789587852562
2026-01-07,23.8,23.87,23.17,23.39,30978987.0,0.006021505376344161
2026-01-08,23.14,23.79,23.11,23.6,23906182.0,0.008978195810175338
2026-01-09,23.45,23.69,23.29,23.54,23799915.0,-0.0025423728813560587
2026-01-10,23.45,23.69,23.29,23.54,23799915.0,0.0
2026-01-11,23.45,23.69,23.29,23.54,23799915.0,0.0
2026-01-12,23.57,24.29,23.48,24.25,30862588.0,0.03016142735768912
2026-01-13,24.43,24.43,23.11,23.28,26656903.000000004,-0.039999999999999925
2026-01-14,23.79,24.05,23.23,23.57,31693189.0,0.012457044673539475
2026-01-15,23.2,23.64,23.13,23.6,17850294.0,0.0012728044123886395
2026-01-16,23.8,24.7,23.7,24.56,48746179.0,0.04067796610169472
2026-01-17,23.8,24.7,23.7,24.56,48746179.0,0.0
2026-01-18,23.8,24.7,23.7,24.56,48746179.0,0.0
2026-01-19,24.63,25.56,24.42,24.93,53010713.0,0.015065146579804622
2026-01-20,24.83,25.44,24.65,25.04,36283434.0,0.004412354592860046
2026-01-21,24.98,26.78,24.73,26.26,57587936.0,0.048722044728434666
2026-01-22,27.5,27.58,25.51,26.05,57990313.0,-0.007996953541507978
2026-01-23,26.15,27.5,25.65,26.38,57782400.0,0.012667946257197693
2026-01-24,26.15,27.5,25.65,26.38,57782400.0,0.0
2026-01-25,26.15,27.5,25.65,26.38,57782400.0,0.0
2026-01-26,26.41,26.43,24.81,25.0,46581940.0,-0.05231235784685362
2026-01-27,24.68,26.43,24.11,26.19,52565380.00000001,0.04760000000000009
2026-01-28,26.18,26.65,25.94,26.44,46461104.0,0.009545628102329173
2026-01-29,26.18,27.1,26.17,26.3,41845275.0,-0.005295007564296572
2026-01-30,26.0,26.99,25.42,26.38,39536992.0,0.003041825095057016
2026-01-31,26.0,26.99,25.42,26.38,39536992.0,0.0
2026-02-01,26.0,26.99,25.42,26.38,39536992.0,0.0
2026-02-02,24.8,25.12,23.74,23.74,38496346.0,-0.1000758150113723
2026-02-03,23.62,24.25,23.02,24.19,34951971.0,0.01895534962089318
2026-02-04,24.1,24.1,23.49,23.88,23138861.0,-0.012815212897891781
2026-02-05,23.5,23.64,22.78,23.04,21628139.0,-0.035175879396984966
2026-02-06,22.77,23.17,22.5,22.79,14812264.000000002,-0.01085069444444442
2026-02-07,22.77,23.17,22.5,22.79,14812264.000000002,0.0
2026-02-08,22.77,23.17,22.5,22.79,14812264.000000002,0.0
2026-02-09,23.24,23.95,23.1,23.76,20619209.0,0.042562527424309105
2026-02-10,23.7,23.75,23.44,23.5,11348100.0,-0.010942760942761032
2026-02-11,23.44,23.53,23.2,23.23,11130886.0,-0.011489361702127665
2026-02-12,23.48,23.93,23.34,23.8,16982530.0,0.02453723633232885
2026-02-13,23.58,24.55,23.52,23.98,20773371.0,0.007563025210084007
2026-02-14,23.58,24.55,23.52,23.98,20773371.0,0.0
2026-02-15,23.58,24.55,23.52,23.98,20773371.0,0.0
2026-02-16,23.58,24.55,23.52,23.98,20773371.0,0.0
2026-02-17,23.58,24.55,23.52,23.98,20773371.0,0.0
2026-02-18,23.58,24.55,23.52,23.98,20773371.0,0.0
2026-02-19,23.58,24.55,23.52,23.98,20773371.0,0.0
2026-02-20,23.58,24.55,23.52,23.98,20773371.0,0.0
2026-02-21,23.58,24.55,23.52,23.98,20773371.0,0.0
2026-02-22,23.58,24.55,23.52,23.98,20773371.0,0.0
2026-02-23,23.58,24.55,23.52,23.98,20773371.0,0.0
2026-02-24,24.32,24.58,23.9,24.29,19504620.0,0.012927439532944174
2026-02-25,24.56,24.94,24.15,24.78,19999257.0,0.02017291066282434
2026-02-26,24.8,25.09,24.59,24.89,16740866.0,0.004439063761097595
2026-02-27,24.58,24.74,24.4,24.64,14907588.0,-0.010044194455604671
2026-02-28,24.58,24.74,24.4,24.64,14907588.0,0.0
2026-03-01,24.58,24.74,24.4,24.64,14907588.0,0.0
2026-03-02,24.28,24.57,23.78,23.88,17936291.0,-0.030844155844155896
2026-03-03,23.95,24.02,22.03,22.06,26142092.0,-0.07621440536013402
2026-03-04,21.98,22.58,21.9,22.0,16357782.999999998,-0.0027198549410697437
2026-03-05,22.53,22.78,22.26,22.43,14068932.0,0.019545454545454533
2026-03-06,22.2,22.92,22.1,22.67,11414166.0,0.010699955416852536
2026-03-07,22.2,22.92,22.1,22.67,11414166.0,0.0
2026-03-08,22.2,22.92,22.1,22.67,11414166.0,0.0
2026-03-09,22.22,22.66,21.66,22.57,14432000.0,-0.004411116012351224
2026-03-10,22.98,23.31,22.86,23.13,13087299.0,0.024811696942844463
2026-03-11,23.23,23.49,22.88,23.1,14113100.0,-0.0012970168612190802
2026-03-12,23.04,23.23,22.48,22.62,12737536.0,-0.020779220779220786
2026-03-13,22.39,22.7,22.18,22.23,10787200.0,-0.017241379310344862
2026-03-14,22.39,22.7,22.18,22.23,10787200.0,0.0
2026-03-15,22.39,22.7,22.18,22.23,10787200.0,0.0
2026-03-16,22.2,23.34,21.92,23.23,22963780.0,0.04498425551057128
2026-03-17,23.24,23.28,22.4,22.4,14985768.0,-0.03572965992251409
2026-03-18,22.82,24.64,22.69,24.64,42713073.0,0.10000000000000009
2026-03-19,24.65,24.94,24.28,24.55,64824465.0,-0.0036525974025973795
2026-03-20,24.9,26.5,24.53,25.01,83798429.0,0.018737270875763823
2026-03-21,24.9,26.5,24.53,25.01,83798429.0,0.0
2026-03-22,24.9,26.5,24.53,25.01,83798429.0,0.0
2026-03-23,24.51,25.68,24.22,24.68,51967588.0,-0.013194722111155577
2026-03-24,24.86,25.49,24.4,25.17,49735977.0,0.01985413290113458
2026-03-25,24.91,26.83,24.81,26.54,73103544.0,0.05442987683750489
2026-03-26,26.01,26.12,25.26,25.39,35924170.0,-0.04333082140165778
2026-03-27,24.56,24.85,23.9,24.58,36191003.0,-0.031902323749507744
2026-03-28,24.56,24.85,23.9,24.58,36191003.0,0.0
2026-03-29,24.56,24.85,23.9,24.58,36191003.0,0.0
2026-03-30,23.74,25.0,23.45,24.73,31142764.0,0.0061025223759154645
2026-03-31,24.37,24.83,23.76,24.23,23199382.0,-0.020218358269308512
2026-04-01,24.73,24.95,23.64,23.95,26789840.999999996,-0.011555922410235286
2026-04-02,24.02,24.19,22.85,23.03,24589252.0,-0.03841336116910221
2026-04-03,23.01,23.17,22.22,22.24,16601831.0,-0.03430308293530193
2026-04-04,23.01,23.17,22.22,22.24,16601831.0,0.0
2026-04-05,23.01,23.17,22.22,22.24,16601831.0,0.0
2026-04-06,23.01,23.17,22.22,22.24,16601831.0,0.0
2026-04-07,22.32,23.84,22.25,22.96,23281159.0,0.03237410071942448
2026-04-08,23.83,25.26,23.63,25.26,33791537.0,0.10017421602787469
2026-04-09,25.26,25.92,25.05,25.58,54417823.0,0.012668250197941378
2026-04-10,25.6,27.0,25.6,26.42,51739348.0,0.03283815480844421
2026-04-11,25.6,27.0,25.6,26.42,51739348.0,0.0
2026-04-12,25.6,27.0,25.6,26.42,51739348.0,0.0
2026-04-13,25.99,27.48,25.99,26.95,42938669.0,0.020060560181680342
2026-04-14,27.29,27.5,26.58,26.79,28644153.000000004,-0.005936920222634479
2026-04-15,26.79,27.97,26.49,27.39,41597153.0,0.022396416573348343
2026-04-16,26.97,27.8,26.91,27.59,25388010.0,0.007301935012778316
2026-04-17,27.47,27.56,26.87,26.97,25658051.0,-0.022471910112359605
2026-04-18,27.47,27.56,26.87,26.97,25658051.0,0.0
2026-04-19,27.47,27.56,26.87,26.97,25658051.0,0.0
2026-04-20,26.98,28.18,26.8,27.73,31346561.0,0.028179458657767942
2026-04-21,27.6,27.82,27.09,27.47,20117539.0,-0.009376126938334006
2026-04-22,27.39,27.7,27.12,27.57,21413582.0,0.0036403349108118377
2026-04-23,28.0,28.09,26.6,26.8,21625337.0,-0.02792890823358718
2026-04-24,27.3,28.08,26.83,27.63,38286873.0,0.030970149253731316
2026-04-25,27.3,28.08,26.83,27.63,38286873.0,0.0
2026-04-26,27.3,28.08,26.83,27.63,38286873.0,0.0
2026-04-27,27.85,28.3,27.2,27.63,33660436.0,0.0
2026-04-28,26.01,26.34,25.1,25.8,46189069.0,-0.06623235613463618
2026-04-29,25.6,26.09,25.33,25.62,25871258.0,-0.006976744186046546
2026-04-30,25.7,27.07,25.45,26.46,34599314.0,0.032786885245901676
2026-05-01,25.7,27.07,25.45,26.46,34599314.0,0.0
2026-05-02,25.7,27.07,25.45,26.46,34599314.0,0.0
2026-05-03,25.7,27.07,25.45,26.46,34599314.0,0.0
2026-05-04,25.7,27.07,25.45,26.46,34599314.0,0.0
2026-05-05,25.7,27.07,25.45,26.46,34599314.0,0.0
2026-05-06,26.95,29.11,26.86,29.11,87100615.0,0.10015117157974296
2026-05-07,28.56,29.08,28.11,29.08,64867093.99999999,-0.0010305736860185544
2026-05-08,28.62,30.15,28.48,29.0,68531377.0,-0.0027510316368637433
2026-05-09,28.62,30.15,28.48,29.0,68531377.0,0.0
2026-05-10,28.62,30.15,28.48,29.0,68531377.0,0.0
2026-05-11,29.77,30.89,29.58,30.78,75361264.0,0.06137931034482769
2026-05-12,30.12,30.15,28.85,28.94,54201367.00000001,-0.05977907732293697
2026-05-13,28.25,30.51,27.88,30.14,65761900.0,0.04146510020732541
2026-05-14,29.82,32.0,28.91,29.94,75803108.0,-0.006635700066356942
2026-05-15,30.0,30.26,28.15,28.55,58786571.0,-0.046426185704742884
2026-05-16,30.0,30.26,28.15,28.55,58786571.0,0.0
2026-05-17,30.0,30.26,28.15,28.55,58786571.0,0.0
2026-05-18,28.56,29.4,28.15,28.3,39891023.0,-0.008756567425569184
2026-05-19,28.0,28.39,27.37,28.36,35102658.0,0.0021201413427560656
2026-05-20,28.03,29.05,27.68,28.87,46305568.0,0.01798307475317351
2026-05-21,29.14,29.29,26.69,26.79,51104472.0,-0.07204710772428136
2026-05-22,27.01,27.71,26.81,27.49,27495243.0,0.026129152668906253
2026-05-23,27.01,27.71,26.81,27.49,27495243.0,0.0
2026-05-24,27.01,27.71,26.81,27.49,27495243.0,0.0
2026-05-25,27.67,28.25,27.1,28.16,33840086.0,0.02437249909057848
2026-05-26,27.88,27.88,26.12,27.02,41033548.0,-0.040482954545454586
2026-05-27,26.87,27.38,26.3,26.4,30919071.000000004,-0.022945965951147285
2026-05-28,26.1,27.99,26.06,27.74,37378481.0,0.05075757575757578
2026-05-29,27.7,28.38,25.61,25.99,36725835.0,-0.06308579668348957
2026-05-30,27.7,28.38,25.61,25.99,36725835.0,0.0
2026-05-31,27.7,28.38,25.61,25.99,36725835.0,0.0
2026-06-01,25.99,26.83,25.26,25.3,28261071.999999996,-0.02654867256637161
2026-06-02,25.45,27.83,25.25,26.75,61596321.0,0.05731225296442677
2026-06-03,26.52,27.36,26.08,26.71,45153421.0,-0.0014953271028037562
2026-06-04,26.3,28.09,26.21,27.69,42766069.0,0.03669037813552989
2026-06-05,27.27,28.76,26.75,27.68,52176593.0,-0.0003611412062116681
2026-06-06,27.27,28.76,26.75,27.68,52176593.0,0.0
2026-06-07,27.27,28.76,26.75,27.68,52176593.0,0.0
2026-06-08,26.1,26.88,25.15,25.42,37822595.0,-0.08164739884393057
2026-06-09,25.88,26.71,25.08,26.64,37778200.0,0.04799370574350892
2026-06-10,26.31,27.05,25.73,26.05,26292637.0,-0.02214714714714716
2026-06-11,25.75,26.26,25.2,25.52,26140776.0,-0.020345489443378217
2026-06-12,26.13,26.9,24.88,24.95,34644262.0,-0.022335423197492155
2026-06-13,26.13,26.9,24.88,24.95,34644262.0,0.0
2026-06-14,26.13,26.9,24.88,24.95,34644262.0,0.0
2026-06-15,25.01,26.41,24.39,26.41,33147602.0,0.05851703406813624
2026-06-16,26.3,27.24,26.12,26.92,30019018.0,0.019310867095797102
2026-06-17,26.51,27.44,26.51,27.4,29709896.000000004,0.017830609212481363
2026-06-18,27.88,30.14,27.69,29.41,89564401.0,0.0733576642335767
2026-06-19,27.88,30.14,27.69,29.41,89564401.0,0.0
2026-06-20,27.88,30.14,27.69,29.41,89564401.0,0.0
2026-06-21,27.88,30.14,27.69,29.41,89564401.0,0.0
2026-06-22,27.88,30.14,27.69,29.41,89564401.0,0.0
