,open,high,low,close,volume,return
2021-11-12,17.56004586,17.60364081,17.2636002,17.41182303,419824.77,
2021-11-13,17.56004586,17.60364081,17.2636002,17.41182303,419824.77,0.0
2021-11-14,17.56004586,17.60364081,17.2636002,17.41182303,419824.77,0.0
2021-11-15,17.49901293,17.67339273,17.36822808,17.58620283,449912.45,0.01001502253380071
2021-11-16,17.5251699,17.63851677,17.37694707,17.43798,324937.39,-0.008428358948934123
2021-11-17,17.44669899,17.60364081,17.40310404,17.49029394,289355.28,0.0030000000000001137
2021-11-18,17.43798,17.55132687,17.40310404,17.47285596,257364.57,-0.0009970089730807485
2021-11-19,17.45541798,17.67339273,17.42054202,17.62107879,303074.44,0.008483033932135564
2021-11-20,17.45541798,17.67339273,17.42054202,17.62107879,303074.44,0.0
2021-11-21,17.45541798,17.67339273,17.42054202,17.62107879,303074.44,0.0
2021-11-22,17.62979778,17.68211172,17.42926101,17.42926101,293103.5,-0.010885700148441257
2021-11-23,17.41182303,17.45541798,17.3507901,17.42054202,329493.81,-0.0005002501250626068
2021-11-24,17.47285596,17.47285596,17.19384828,17.25488121,382762.35,-0.009509509509509462
2021-11-25,17.2636002,17.35950909,17.15897232,17.25488121,366550.19,0.0
2021-11-26,17.22000525,17.22000525,16.99331151,17.02818747,455695.03,-0.013137948458817661
2021-11-27,17.22000525,17.22000525,16.99331151,17.02818747,455695.03,0.0
2021-11-28,17.22000525,17.22000525,16.99331151,17.02818747,455695.03,0.0
2021-11-29,17.02818747,17.02818747,17.02818747,17.02818747,455695.03,0.0
2021-11-30,17.02818747,17.02818747,17.02818747,17.02818747,455695.03,0.0
2021-12-01,17.02818747,17.02818747,17.02818747,17.02818747,455695.03,0.0
2021-12-02,17.02818747,17.02818747,17.02818747,17.02818747,455695.03,0.0
2021-12-03,17.02818747,17.02818747,17.02818747,17.02818747,455695.03,0.0
2021-12-04,17.02818747,17.02818747,17.02818747,17.02818747,455695.03,0.0
2021-12-05,17.02818747,17.02818747,17.02818747,17.02818747,455695.03,0.0
2021-12-06,17.02818747,17.02818747,17.02818747,17.02818747,455695.03,0.0
2021-12-07,17.02818747,17.02818747,17.02818747,17.02818747,455695.03,0.0
2021-12-08,17.02818747,17.02818747,17.02818747,17.02818747,455695.03,0.0
2021-12-09,17.02818747,17.02818747,17.02818747,17.02818747,455695.03,0.0
2021-12-10,17.02818747,17.02818747,17.02818747,17.02818747,455695.03,0.0
2021-12-11,17.02818747,17.02818747,17.02818747,17.02818747,455695.03,0.0
2021-12-12,17.02818747,17.02818747,17.02818747,17.02818747,455695.03,0.0
2021-12-13,18.71967153,18.72839052,17.89136748,18.18781314,2404663.34,0.06810035842293916
2021-12-14,17.91752445,18.98124123,17.74314465,18.90277032,1528169.72,0.039309683604985546
2021-12-15,18.77198547,19.07715012,18.7458285,19.03355517,810446.09,0.006918819188191927
2021-12-16,18.98996022,19.19921598,18.87661335,19.19921598,583787.68,0.008703618873110441
2021-12-17,19.15562103,19.33871982,19.02483618,19.10330709,568884.35,-0.004995458673932807
2021-12-18,19.15562103,19.33871982,19.02483618,19.10330709,568884.35,0.0
2021-12-19,19.15562103,19.33871982,19.02483618,19.10330709,568884.35,0.0
2021-12-20,18.95508426,19.20793497,18.73710951,18.96380325,487849.38,-0.007302601551802845
2021-12-21,19.03355517,19.30384386,18.94636527,19.16434002,362840.02,0.010574712643678152
2021-12-22,19.17305901,19.33871982,19.12074507,19.19049699,307357.28,0.0013648771610554888
2021-12-23,19.19921598,19.40847174,19.10330709,19.3561578,324362.86,0.008632439800090763
2021-12-24,19.33000083,20.07983397,19.24281093,19.50438063,506447.78,0.0076576576576576905
2021-12-25,19.33000083,20.07983397,19.24281093,19.50438063,506447.78,0.0
2021-12-26,19.33000083,20.07983397,19.24281093,19.50438063,506447.78,0.0
2021-12-27,19.48694265,19.80082629,19.23409194,19.48694265,339157.57,-0.0008940545373268272
2021-12-28,19.56541356,19.66132245,19.28640588,19.50438063,395865.85,0.0008948545861298118
2021-12-29,19.50438063,19.53925659,19.29512487,19.39975275,291482.89,-0.00536432722396063
2021-12-30,19.33000083,19.7049174,19.2689679,19.64388447,333393.76,0.012584269662921255
2021-12-31,19.59157053,19.89673518,19.59157053,19.7921073,318894.49,0.007545494895694782
2022-01-01,19.59157053,19.89673518,19.59157053,19.7921073,318894.49,0.0
2022-01-02,19.59157053,19.89673518,19.59157053,19.7921073,318894.49,0.0
2022-01-03,19.59157053,19.89673518,19.59157053,19.7921073,318894.49,0.0
2022-01-04,19.87057821,19.9664871,19.66132245,19.91417316,472079.44,0.006167400881057272
2022-01-05,19.83570225,19.99264407,19.66132245,19.87057821,442437.79,-0.002189141856392296
2022-01-06,19.75723134,19.86185922,19.14690204,19.19049699,629043.84,-0.03422553751645463
2022-01-07,19.32128184,19.51309962,19.08586911,19.32128184,355473.13,0.0068150840527034795
2022-01-08,19.32128184,19.51309962,19.08586911,19.32128184,355473.13,0.0
2022-01-09,19.32128184,19.51309962,19.08586911,19.32128184,355473.13,0.0
2022-01-10,19.28640588,19.60900851,19.28640588,19.5305376,326506.52,0.010830324909747224
2022-01-11,19.57413255,20.04495801,19.51309962,19.6177275,456187.9,0.0044642857142858094
2022-01-12,19.59157053,19.72235538,19.19921598,19.41719073,350229.82,-0.010222222222222244
2022-01-13,19.4433477,19.6177275,19.2689679,19.49566164,342485.77,0.00404131118096096
2022-01-14,19.54797558,19.75723134,19.20793497,19.57413255,405242.29,0.004025044722719251
2022-01-15,19.54797558,19.75723134,19.20793497,19.57413255,405242.29,0.0
2022-01-16,19.54797558,19.75723134,19.20793497,19.57413255,405242.29,0.0
2022-01-17,19.57413255,20.00136306,19.56541356,19.72235538,428970.62,0.0075723830734966135
2022-01-18,19.75723134,20.03623902,19.62644649,19.93161114,365991.62,0.010610079575596787
2022-01-19,19.91417316,20.08855296,19.83570225,20.01008205,348656.74,0.003937007874015741
2022-01-20,20.02752003,20.50706448,19.94033013,20.12342892,595636.1,0.005664488017429026
2022-01-21,20.11470993,20.25421377,19.88801619,20.03623902,354717.14,-0.004332755632582286
2022-01-22,20.11470993,20.25421377,19.88801619,20.03623902,354717.14,0.0
2022-01-23,20.11470993,20.25421377,19.88801619,20.03623902,354717.14,0.0
2022-01-24,20.03623902,20.21061882,19.80082629,19.92289215,269919.17,-0.0056570931244560585
2022-01-25,19.77466932,19.92289215,19.56541356,19.56541356,302615.35,-0.01794310722100656
2022-01-26,19.58285154,19.85314023,19.52181861,19.67876043,220260.11,0.005793226381461736
2022-01-27,19.68747942,19.7049174,19.29512487,19.51309962,324109.24,-0.008418254319893737
2022-01-28,19.60028952,19.7049174,19.0945881,19.11202608,352449.49,-0.020554066130473614
2022-01-29,19.60028952,19.7049174,19.0945881,19.11202608,352449.49,0.0
2022-01-30,19.60028952,19.7049174,19.0945881,19.11202608,352449.49,0.0
2022-01-31,19.60028952,19.7049174,19.0945881,19.11202608,352449.49,0.0
2022-02-01,19.60028952,19.7049174,19.0945881,19.11202608,352449.49,0.0
2022-02-02,19.60028952,19.7049174,19.0945881,19.11202608,352449.49,0.0
2022-02-03,19.60028952,19.7049174,19.0945881,19.11202608,352449.49,0.0
2022-02-04,19.60028952,19.7049174,19.0945881,19.11202608,352449.49,0.0
2022-02-05,19.60028952,19.7049174,19.0945881,19.11202608,352449.49,0.0
2022-02-06,19.60028952,19.7049174,19.0945881,19.11202608,352449.49,0.0
2022-02-07,19.2689679,19.68747942,19.17305901,19.52181861,310437.47,0.02144160583941601
2022-02-08,19.57413255,20.24549478,19.52181861,20.24549478,383214.62,0.03707012058954895
2022-02-09,20.27165175,20.43731256,20.01880104,20.34140367,388550.76,0.004737295434969591
2022-02-10,20.44603155,20.74247721,20.21933781,20.73375822,345390.84,0.01928846978139731
2022-02-11,20.72503923,20.87326206,20.59425438,20.69888226,286057.49,-0.001682085786374965
2022-02-12,20.72503923,20.87326206,20.59425438,20.69888226,286057.49,0.0
2022-02-13,20.72503923,20.87326206,20.59425438,20.69888226,286057.49,0.0
2022-02-14,20.69888226,20.69888226,20.20189983,20.39371761,313333.57,-0.014743049705139066
2022-02-15,20.38499862,20.46346953,20.053677,20.1408669,249175.2,-0.012398460880718276
2022-02-16,20.19318084,20.39371761,20.11470993,20.13214791,220365.5,-0.0004329004329003405
2022-02-17,20.13214791,20.41115559,20.08855296,20.26293276,314025.61,0.006496318752706953
2022-02-18,20.26293276,20.32396569,20.06239599,20.25421377,185016.27,-0.00043029259896743
2022-02-19,20.26293276,20.32396569,20.06239599,20.25421377,185016.27,0.0
2022-02-20,20.26293276,20.32396569,20.06239599,20.25421377,185016.27,0.0
2022-02-21,20.1408669,20.2280568,19.97520609,20.09727195,185151.11,-0.00774860094705121
2022-02-22,20.01008205,20.053677,19.7921073,19.91417316,235655.07,-0.009110629067245024
2022-02-23,19.9664871,20.03623902,19.77466932,19.8792972,262587.35,-0.0017513134851139256
2022-02-24,19.91417316,20.07983397,19.65260346,19.75723134,414802.93,-0.0061403508771930015
2022-02-25,19.80082629,19.9664871,19.73979336,19.83570225,386623.99,0.003971756398940762
2022-02-26,19.80082629,19.9664871,19.73979336,19.83570225,386623.99,0.0
2022-02-27,19.80082629,19.9664871,19.73979336,19.83570225,386623.99,0.0
2022-02-28,19.88801619,20.24549478,19.80082629,20.21061882,398210.79,0.018901098901098923
2022-03-01,20.2280568,20.38499862,20.10599094,20.28908973,277211.36,0.0038826574633303856
2022-03-02,20.28908973,20.62913034,20.21061882,20.55065943,331569.74,0.01289213579716364
2022-03-03,20.6640063,20.95173297,20.58553539,20.88198105,385734.08,0.016122189223589434
2022-03-04,20.8383861,20.96917095,20.4896265,20.88198105,405904.87,0.0
2022-03-05,20.8383861,20.96917095,20.4896265,20.88198105,405904.87,0.0
2022-03-06,20.8383861,20.96917095,20.4896265,20.88198105,405904.87,0.0
2022-03-07,20.81222913,21.05636085,20.69016327,20.76863418,566620.99,-0.005427974947808001
2022-03-08,20.75991519,20.80351014,20.11470993,20.2280568,687976.15,-0.026028547439126748
2022-03-09,20.27165175,20.54194044,19.53925659,20.03623902,729974.69,-0.009482758620689702
2022-03-10,20.27165175,20.3152467,19.77466932,19.80082629,464149.84,-0.011749347258485643
2022-03-11,19.7049174,19.75723134,19.2689679,19.7049174,440143.02,-0.004843681197710281
2022-03-12,19.7049174,19.75723134,19.2689679,19.7049174,440143.02,0.0
2022-03-13,19.7049174,19.75723134,19.2689679,19.7049174,440143.02,0.0
2022-03-14,19.54797558,19.9664871,19.46950467,19.6177275,450095.06,-0.004424778761061843
2022-03-15,19.52181861,19.5305376,18.33603597,18.44066385,761192.35,-0.06000000000000005
2022-03-16,18.6586386,19.65260346,18.38834991,19.51309962,757809.25,0.0581560283687943
2022-03-17,19.7049174,19.73107437,19.03355517,19.0945881,614377.09,-0.021447721179624568
2022-03-18,19.07715012,19.34743881,18.93764628,18.98996022,996629.49,-0.005479452054794498
2022-03-19,19.07715012,19.34743881,18.93764628,18.98996022,996629.49,0.0
2022-03-20,19.07715012,19.34743881,18.93764628,18.98996022,996629.49,0.0
2022-03-21,19.181778,19.181778,18.73710951,18.87661335,412678.79,-0.005968778696051502
2022-03-22,18.9202083,19.31256285,18.85917537,19.21665396,315525.97,0.018013856812932882
2022-03-23,19.2689679,19.38231477,19.0073982,19.08586911,322252.42,-0.006805807622504378
2022-03-24,18.92892729,19.06843113,18.78942345,18.80686143,340645.22,-0.014618547281863847
2022-03-25,18.76326648,18.9202083,18.56272971,18.58016769,253195.03,-0.012053778395920367
2022-03-26,18.76326648,18.9202083,18.56272971,18.58016769,253195.03,0.0
2022-03-27,18.76326648,18.9202083,18.56272971,18.58016769,253195.03,0.0
2022-03-28,18.4842588,19.05099315,18.23140809,18.96380325,450182.66,0.02064758329422811
2022-03-29,18.90277032,19.11202608,18.84173739,19.01611719,295556.32,0.0027586206896550447
2022-03-30,19.07715012,19.181778,18.88533234,19.0945881,400881.37,0.004126547455295837
2022-03-31,19.0945881,19.29512487,18.94636527,19.181778,296523.6,0.004566210045662267
2022-04-01,19.12946406,19.43462871,19.02483618,19.37359578,296414.44,0.009999999999999787
2022-04-02,19.12946406,19.43462871,19.02483618,19.37359578,296414.44,0.0
2022-04-03,19.12946406,19.43462871,19.02483618,19.37359578,296414.44,0.0
2022-04-04,19.12946406,19.43462871,19.02483618,19.37359578,296414.44,0.0
2022-04-05,19.12946406,19.43462871,19.02483618,19.37359578,296414.44,0.0
2022-04-06,19.19921598,19.59157053,19.19921598,19.49566164,361172.2,0.006300630063006407
2022-04-07,19.52181861,19.83570225,19.40847174,19.76595033,360590.49,0.013864042933810161
2022-04-08,19.7921073,20.26293276,19.73979336,20.2280568,412765.98,0.023378914865461065
2022-04-09,19.7921073,20.26293276,19.73979336,20.2280568,412765.98,0.0
2022-04-10,19.7921073,20.26293276,19.73979336,20.2280568,412765.98,0.0
2022-04-11,20.29780872,20.34140367,19.87057821,20.00136306,453708.69,-0.011206896551724244
2022-04-12,20.20189983,20.3152467,19.87057821,20.08855296,412895.87,0.0043591979075852105
2022-04-13,20.01880104,20.28908973,19.9664871,20.13214791,283011.79,0.0021701388888888395
2022-04-14,20.13214791,20.4896265,20.07983397,20.26293276,260450.2,0.006496318752706953
2022-04-15,20.25421377,20.54194044,20.2280568,20.4024366,210125.68,0.0068846815834766595
2022-04-16,20.25421377,20.54194044,20.2280568,20.4024366,210125.68,0.0
2022-04-17,20.25421377,20.54194044,20.2280568,20.4024366,210125.68,0.0
2022-04-18,20.25421377,20.41115559,19.92289215,20.01008205,256145.6,-0.019230769230769273
2022-04-19,20.07983397,20.46346953,20.06239599,20.21933781,445508.74,0.010457516339869244
2022-04-20,20.29780872,20.50706448,20.08855296,20.35884165,415433.83,0.006899525657610983
2022-04-21,20.28037074,20.63784933,20.24549478,20.52450246,571294.5,0.008137044967880147
