,open,high,low,close,volume,return
2022-01-01,,,,,,
2022-01-02,,,,,,
2022-01-03,,,,,,
2022-01-04,29.30100312,29.64707796,28.56078749,29.46442735,85618.94,
2022-01-05,29.28177674,29.37790864,27.2053277,27.86863781,147463.09,-0.054159869494290414
2022-01-06,27.44565745,27.878251,27.08996942,27.65714763,70032.01,-0.0075888237323213925
2022-01-07,27.5898553,27.9743829,26.83041329,27.12842218,87407.2,-0.01911713590545705
2022-01-08,27.5898553,27.9743829,26.83041329,27.12842218,87407.2,0.0
2022-01-09,27.5898553,27.9743829,26.83041329,27.12842218,87407.2,0.0
2022-01-10,27.03229028,28.10896756,26.51317802,27.92631695,73294.14,0.02941176470588225
2022-01-11,27.878251,28.08974118,27.22455408,27.3975915,54427.95,-0.018932874354561036
2022-01-12,27.5898553,28.48388197,27.5898553,28.0705148,57816.36,0.024561403508772006
2022-01-13,28.15703351,28.2627786,27.07074304,27.08035623,58336.19,-0.03527397260273979
2022-01-14,26.916932,27.54178935,26.83041329,27.24378046,46564.08,0.006034788782392608
2022-01-15,26.916932,27.54178935,26.83041329,27.24378046,46564.08,0.0
2022-01-16,26.916932,27.54178935,26.83041329,27.24378046,46564.08,0.0
2022-01-17,27.18610132,28.58001387,27.18610132,28.43581602,74156.78,0.043754410726887905
2022-01-18,28.1666467,30.04121875,28.1666467,29.71437029,130558.52,0.044962812711291544
2022-01-19,29.53171968,29.88740771,27.60908168,28.04167523,134355.29,-0.056292461986412246
2022-01-20,27.82057186,28.06090161,27.06112985,27.47449702,87692.26,-0.020226259856016338
2022-01-21,27.47449702,27.77250591,27.0130639,27.32068598,45745.02,-0.005598320503848897
2022-01-22,27.47449702,27.77250591,27.0130639,27.32068598,45745.02,0.0
2022-01-23,27.47449702,27.77250591,27.0130639,27.32068598,45745.02,0.0
2022-01-24,27.29184641,27.4937234,26.66698906,27.1091958,44563.09,-0.007741027445461013
2022-01-25,27.34952555,27.34952555,25.8594811,25.955613,80062.79,-0.04255319148936165
2022-01-26,26.27284827,26.37859336,25.7633492,26.0517449,58135.17,0.0037037037037037646
2022-01-27,26.19594275,26.48433845,25.19617099,25.22501056,83385.79,-0.031734317343173335
2022-01-28,25.5710854,25.68644368,24.8981621,24.8981621,48467.11,-0.012957317073170715
2022-01-29,25.5710854,25.68644368,24.8981621,24.8981621,48467.11,0.0
2022-01-30,25.5710854,25.68644368,24.8981621,24.8981621,48467.11,0.0
2022-01-31,25.5710854,25.68644368,24.8981621,24.8981621,48467.11,0.0
2022-02-01,25.5710854,25.68644368,24.8981621,24.8981621,48467.11,0.0
2022-02-02,25.5710854,25.68644368,24.8981621,24.8981621,48467.11,0.0
2022-02-03,25.5710854,25.68644368,24.8981621,24.8981621,48467.11,0.0
2022-02-04,25.5710854,25.68644368,24.8981621,24.8981621,48467.11,0.0
2022-02-05,25.5710854,25.68644368,24.8981621,24.8981621,48467.11,0.0
2022-02-06,25.5710854,25.68644368,24.8981621,24.8981621,48467.11,0.0
2022-02-07,25.45572712,26.09981085,25.23462375,25.78257558,57063.3,0.03552123552123554
2022-02-08,25.78257558,25.78257558,24.55208726,25.00390719,69096.8,-0.030201342281879207
2022-02-09,25.00390719,25.21539737,24.33098389,24.83086977,115018.91,-0.00692041522491349
2022-02-10,24.85970934,25.65760411,24.85009615,25.34998203,70734.41,0.020905923344947785
2022-02-11,25.34998203,25.38843479,24.72512468,24.8981621,52166.03,-0.017823284034888087
2022-02-12,25.34998203,25.38843479,24.72512468,24.8981621,52166.03,0.0
2022-02-13,25.34998203,25.38843479,24.72512468,24.8981621,52166.03,0.0
2022-02-14,24.7058983,24.98468081,24.2252388,24.54247407,46251.8,-0.014285714285714235
2022-02-15,24.98468081,26.09019766,24.75396425,25.84025472,89681.36,0.05287896592244423
2022-02-16,25.84025472,26.07097128,25.35959522,25.59031178,43809.68,-0.009672619047619069
