,open,high,low,close,volume,return
2021-11-12,2.59293685,2.60067696,2.57745663,2.58519674,518013.66,
2021-11-13,2.59293685,2.60067696,2.57745663,2.58519674,518013.66,0.0
2021-11-14,2.59293685,2.60067696,2.57745663,2.58519674,518013.66,0.0
2021-11-15,2.59293685,2.60841707,2.58519674,2.60841707,748581.64,0.008982035928143617
2021-11-16,2.60841707,2.61615718,2.59293685,2.60067696,618224.2,-0.0029673590504450953
2021-11-17,2.60067696,2.60841707,2.58519674,2.58519674,505904.75,-0.00595238095238082
2021-11-18,2.58519674,2.59293685,2.56971652,2.57745663,419596.82,-0.0029940119760479833
2021-11-19,2.57745663,2.60841707,2.56971652,2.60067696,552949.19,0.009009009009008917
2021-11-20,2.57745663,2.60841707,2.56971652,2.60067696,552949.19,0.0
2021-11-21,2.57745663,2.60841707,2.56971652,2.60067696,552949.19,0.0
2021-11-22,2.60067696,2.60067696,2.58519674,2.58519674,470725.29,-0.00595238095238082
2021-11-23,2.58519674,2.60067696,2.57745663,2.59293685,537593.27,0.0029940119760478723
2021-11-24,2.59293685,2.60067696,2.58519674,2.60067696,391632.12,0.0029850746268655914
2021-11-25,2.60067696,2.60067696,2.59293685,2.60067696,443569.27,0.0
2021-11-26,2.59293685,2.60067696,2.58519674,2.59293685,758209.92,-0.0029761904761904656
2021-11-27,2.59293685,2.60067696,2.58519674,2.59293685,758209.92,0.0
2021-11-28,2.59293685,2.60067696,2.58519674,2.59293685,758209.92,0.0
2021-11-29,2.57745663,2.60067696,2.56971652,2.58519674,997897.81,-0.0029850746268655914
2021-11-30,2.58519674,2.60067696,2.57745663,2.59293685,806301.24,0.0029940119760478723
2021-12-01,2.59293685,2.63937751,2.58519674,2.6316374,1207020.98,0.01492537313432818
2021-12-02,2.63937751,2.63937751,2.61615718,2.62389729,757210.3,-0.002941176470588225
2021-12-03,2.62389729,2.64711762,2.60841707,2.63937751,891189.17,0.005899705014749346
2021-12-04,2.62389729,2.64711762,2.60841707,2.63937751,891189.17,0.0
2021-12-05,2.62389729,2.64711762,2.60841707,2.63937751,891189.17,0.0
2021-12-06,2.63937751,2.65485773,2.62389729,2.62389729,834355.29,-0.0058651026392962935
2021-12-07,2.63937751,2.66259784,2.62389729,2.63937751,1125868.22,0.005899705014749346
2021-12-08,2.64711762,2.64711762,2.62389729,2.6316374,978917.86,-0.0029325513196482023
2021-12-09,2.63937751,2.65485773,2.62389729,2.63937751,1690288.07,0.002941176470588447
2021-12-10,2.6316374,2.63937751,2.60067696,2.62389729,2405557.86,-0.0058651026392962935
2021-12-11,2.6316374,2.63937751,2.60067696,2.62389729,2405557.86,0.0
2021-12-12,2.6316374,2.63937751,2.60067696,2.62389729,2405557.86,0.0
2021-12-13,2.62389729,2.6316374,2.60067696,2.60067696,2067333.93,-0.008849557522123908
2021-12-14,2.60067696,2.60841707,2.56197641,2.56971652,1898250.93,-0.011904761904761862
2021-12-15,2.56971652,2.57745663,2.56197641,2.56971652,710998.08,0.0
2021-12-16,2.56971652,2.58519674,2.56197641,2.57745663,686145.82,0.003012048192771122
2021-12-17,2.57745663,2.58519674,2.56971652,2.56971652,543441.96,-0.0030030030030029353
2021-12-18,2.57745663,2.58519674,2.56971652,2.56971652,543441.96,0.0
2021-12-19,2.57745663,2.58519674,2.56971652,2.56971652,543441.96,0.0
2021-12-20,2.56971652,2.57745663,2.56197641,2.56197641,794934.75,-0.0030120481927710108
2021-12-21,2.56197641,2.59293685,2.56197641,2.58519674,1240533.08,0.009063444108761365
2021-12-22,2.59293685,2.59293685,2.56971652,2.56971652,615209.28,-0.005988023952095856
2021-12-23,2.57745663,2.58519674,2.56971652,2.57745663,598510.39,0.003012048192771122
2021-12-24,2.57745663,2.58519674,2.56971652,2.56971652,403804.06,-0.0030030030030029353
2021-12-25,2.57745663,2.58519674,2.56971652,2.56971652,403804.06,0.0
2021-12-26,2.57745663,2.58519674,2.56971652,2.56971652,403804.06,0.0
2021-12-27,2.57745663,2.57745663,2.56971652,2.57745663,458341.61,0.003012048192771122
2021-12-28,2.56971652,2.58519674,2.56971652,2.57745663,723808.6,0.0
2021-12-29,2.57745663,2.57745663,2.56197641,2.56971652,588312.81,-0.0030030030030029353
2021-12-30,2.56971652,2.57745663,2.56197641,2.56971652,788966.0,0.0
2021-12-31,2.56971652,2.56971652,2.56197641,2.56971652,783231.12,0.0
2022-01-01,2.56971652,2.56971652,2.56197641,2.56971652,783231.12,0.0
2022-01-02,2.56971652,2.56971652,2.56197641,2.56971652,783231.12,0.0
2022-01-03,2.56971652,2.56971652,2.56197641,2.56971652,783231.12,0.0
2022-01-04,2.56971652,2.57745663,2.56197641,2.57745663,1203937.02,0.003012048192771122
2022-01-05,2.57745663,2.60841707,2.56971652,2.60067696,1672408.62,0.009009009009008917
2022-01-06,2.59293685,2.60067696,2.57745663,2.58519674,1142825.26,-0.00595238095238082
2022-01-07,2.58519674,2.62389729,2.58519674,2.62389729,1685204.18,0.014970059880239361
2022-01-08,2.58519674,2.62389729,2.58519674,2.62389729,1685204.18,0.0
2022-01-09,2.58519674,2.62389729,2.58519674,2.62389729,1685204.18,0.0
2022-01-10,2.62389729,2.63937751,2.61615718,2.63937751,1519169.79,0.005899705014749346
2022-01-11,2.6316374,2.66259784,2.6316374,2.64711762,1579193.89,0.0029325513196480912
2022-01-12,2.65485773,2.65485773,2.62389729,2.63937751,1251941.83,-0.0029239766081871066
2022-01-13,2.6316374,2.67807806,2.6316374,2.66259784,1677625.19,0.008797653958944274
2022-01-14,2.65485773,2.66259784,2.61615718,2.6316374,1747433.32,-0.011627906976744318
2022-01-15,2.65485773,2.66259784,2.61615718,2.6316374,1747433.32,0.0
