,open,high,low,close,volume,return
2022-01-01,,,,,,
2022-01-02,,,,,,
2022-01-03,,,,,,
2022-01-04,8.15882344,8.52831728,8.09890552,8.47838568,93932.9,
2022-01-05,8.4384404,8.488372,8.07893288,8.15882344,92163.65,-0.03769140164899876
2022-01-06,8.12886448,8.3885088,8.04897392,8.238714,93166.07,0.009791921664626502
2022-01-07,8.32859088,8.45841304,7.86922016,7.87920648,120896.52,-0.043636363636363695
2022-01-08,8.32859088,8.45841304,7.86922016,7.87920648,120896.52,0.0
2022-01-09,8.32859088,8.45841304,7.86922016,7.87920648,120896.52,0.0
2022-01-10,7.84924752,8.07893288,7.72941168,7.96908336,72616.7,0.011406844106463865
2022-01-11,8.05896024,8.09890552,7.92913808,7.989056,62825.5,0.0025062656641603454
2022-01-12,8.06894656,8.11887816,7.90916544,8.09890552,58112.85,0.013750000000000151
2022-01-13,8.09890552,8.1388508,7.9391244,7.96908336,50905.6,-0.01602959309494456
2022-01-14,7.96908336,8.07893288,7.7893296,7.81928856,52063.4,-0.018796992481202923
2022-01-15,7.96908336,8.07893288,7.7893296,7.81928856,52063.4,0.0
2022-01-16,7.96908336,8.07893288,7.7893296,7.81928856,52063.4,0.0
2022-01-17,7.80930224,7.86922016,7.70943904,7.8392612,53739.7,0.0025542784163472554
2022-01-18,7.8392612,8.10889184,7.739398,7.74938432,88867.38,-0.01146496815286624
2022-01-19,7.6894664,7.87920648,7.54965792,7.75937064,58485.2,0.0012886597938144284
2022-01-20,7.69945272,7.99904232,7.57961688,7.80930224,84529.13,0.006435006435006496
2022-01-21,7.69945272,7.9391244,7.6395348,7.70943904,58976.5,-0.012787723785166238
2022-01-22,7.69945272,7.9391244,7.6395348,7.70943904,58976.5,0.0
2022-01-23,7.69945272,7.9391244,7.6395348,7.70943904,58976.5,0.0
2022-01-24,7.5896032,7.6894664,7.3898768,7.44979472,51997.88,-0.033678756476683946
2022-01-25,7.2900136,7.42982208,7.0902872,7.1402188,59360.0,-0.041554959785522705
2022-01-26,7.16019144,7.28002728,7.11025984,7.22010936,31194.7,0.01118881118881121
2022-01-27,6.66087544,7.07031456,6.6409028,6.7906976,79736.27,-0.05947441217150773
2022-01-28,6.97045136,7.07031456,6.76073864,6.9404924,52821.35,0.02205882352941191
2022-01-29,6.97045136,7.07031456,6.76073864,6.9404924,52821.35,0.0
2022-01-30,6.97045136,7.07031456,6.76073864,6.9404924,52821.35,0.0
2022-01-31,6.97045136,7.07031456,6.76073864,6.9404924,52821.35,0.0
2022-02-01,6.97045136,7.07031456,6.76073864,6.9404924,52821.35,0.0
2022-02-02,6.97045136,7.07031456,6.76073864,6.9404924,52821.35,0.0
2022-02-03,6.97045136,7.07031456,6.76073864,6.9404924,52821.35,0.0
2022-02-04,6.97045136,7.07031456,6.76073864,6.9404924,52821.35,0.0
2022-02-05,6.97045136,7.07031456,6.76073864,6.9404924,52821.35,0.0
2022-02-06,6.97045136,7.07031456,6.76073864,6.9404924,52821.35,0.0
2022-02-07,6.98043768,7.1402188,6.83064288,6.86060184,43916.2,-0.01151079136690647
2022-02-08,6.86060184,7.00041032,6.83064288,6.98043768,39924.0,0.017467248908296762
2022-02-09,7.00041032,7.15020512,6.92051976,7.07031456,41073.3,0.012875536480686733
2022-02-10,7.1901504,7.1901504,6.92051976,6.97045136,39900.85,-0.01412429378531066
2022-02-11,7.00041032,7.00041032,6.75075232,6.7906976,38629.35,-0.025787965616045905
2022-02-12,7.00041032,7.00041032,6.75075232,6.7906976,38629.35,0.0
2022-02-13,7.00041032,7.00041032,6.75075232,6.7906976,38629.35,0.0
2022-02-14,6.77072496,6.90054712,6.6908344,6.7906976,29016.7,0.0
2022-02-15,6.81067024,6.86060184,6.6908344,6.72079336,36327.95,-0.010294117647058787
2022-02-16,6.72079336,6.98043768,6.71080704,6.98043768,50318.25,0.03863298662704295
